text,label
@OrenIShiKiddo @profraika und ich sage Ihm er wird sich Irren. Warum? Weil sich nur wenige deutsche Frauen auf Nege… https://t.co/lFHvK5eJk2,hateful
@NinaL1999 FICK DICH DOCH EINFACH D';,profanity
"@jesus_frank So ist es.

Aber da es eine Grüne von sich gab u noch dazu gegen Deutsche, wird es beklatscht.",none
Die haben echt noch keine Ahnung was sie erwartet... #dasperfekteDinner,none
Du dumme hässliche kleine schlampe alter,profanity
"RT @SPIEGELONLINE: Die Präsidentin der ""Harvard Alumni Association"" bedankte sich bei #Merkel nach ihrer umjubelten Rede – und sagt dann nu…",none
Willkommen zurück @MzudemOffiziell,none
twitter lass mich gif posten du arsch,profanity
"RT @Hagen_Rether: Dem weißen Mann geht der Arsch auf Grundeis, weil er merkt, dass er langsam in die Unterzahl kommt. So viel Grundeis gibt…",none
"@MBU1959 Schon, aber letztendlich sind es die Hassprediger an der Spitze, die das Fußvolk aka Stimmvieh verhetzen und für dumm verkaufen.",none
"RT @Maulwerker1: @NetReaper @MiataMuc @Kachelmann Die Grünen können nix, aber auch gaaarrrrnix 🤢

https://t.co/zhwCBxFIQQ",none
@iParaadox Das ist einfach anders,none
RT @krippmarie: Innenminister Matteo Salvini hatte während einer linken Störaktion im EU-Wahlkampf genug von den Faxen der linken Demonstra…,none
"RT @TuncayOezdamar: “Regulierung von Meinungsäußerungen”
Wir Türken kennen das irgendwoher.  https://t.co/CYF8JG3jK9",none
"RT @333Goltz: @AndreaSchlegel3 das stimmt,  das ist auffällig bei den linken Gruppen  RAF Antifa,  Morde Brandstiftungen  usw und den neuen…",none
"RT @haraldlaatsch: #Strache verspricht einer Frau im kurzen Rock, in freudiger Erwartung die Welt.

#Merkel verursacht dutzende Tote, 100e…",none
@LPSebo haahahaha cüüüüüs das ist einfach mehr als dokkan damals bei Phy SV,none
"RT @maternus: Das werfe ich Frau Merkel und ihrer Claque am meisten vor: daß sie unser Land für kriminelle, fanatische und unverschämte Mig…",hateful
"@ZDFheute Ich fordere das die Merkel zurücktritt, und in ein islamisches Land auswandert.",none
@morgenpost Und nicht alle Grünen brauchen Freigang.,none
"RT @EventyrJ: @maxotte_says Mit der Einladung der alten
#FDJ-Fuchtel 🤯#Merkel🤕,
der schädlichsten Frau Europas,
ist nun #Harvard zu einer
""…",offensive
Ohne Radtour ist so ein Eisbecher einfach zu groß. Ich hätte noch ein paar Mitesser gebraucht. Jetzt geht es halt zurück,none
RT -&gt; IHelzer_:https://t.co/2AfIFnxX8i,none
@Thomas_Bareiss @NiemaMovassat Als ob Politiker ihr eigenes geld verdienen würden lul ihr lebt von meinem ... Und w… https://t.co/OVpuMA6rHu,none
Was für ein scheiß Wetter https://t.co/oEdcv0tbu9,profanity
RT @mehlprinzessin: Ich seh schon wieder so viel zum Thema Kopftuch. Deutschland in deinen Medien werden Frauen 24/7 sexualisiert und als L…,none
"Ist tinder eig useful oder komplett fürn arsch? 

Frag für nen Freund",none
"@tagesschau @WDR Seehofer Pläne taugen nichts.
Man sollte zuerst Seehofer und Merkel abschieben.
Danach kann man in… https://t.co/KfjgnMPHYb",offensive
"Frauen:
Wir wollen das Patriarchat stürzen und ein Ende der chauvinistischen Rollenbilder!

Ebenfalls Frauen:
Du bi… https://t.co/7cY18q7YPr",none
"@Monitorex_fotos @maximariegoldt so ein scheiß, erst nehmen uns die Autos die Straßen und jetzt sollen wir nach ein… https://t.co/Ko8Lka6T1R",none
"RT @Herr_Wirt: Lange nichts mehr von ihr gehört, insbesondere nicht, als Kollektiv-Kevin die DDR herbeiredete. Jetzt aber meldet sie sich e…",none
"Bewege deinen Arsch endlich her! - Bigfoot 3.0

https://t.co/zWtmr2zrUJ",profanity
"RT @amkrpinfo: fav und retweete einfach, wenn du da bist.",none
"Mir sind jetzt schon 4 Laufgruppen entgegen gekommen, ich möchte auch so was würde mehr bock machen zusammen",none
@ChristianHelms Dumm hat seine Aufgabe tatsächlich noch erledigt bekommen. Aber ich habe die Dummheit von Dümmer mal wieder unterschätzt.,none
Was soll er denn machen der Bub? Sebastian ist da einfach so reingeraten.,none
@tagesschau Hoffentlich bald,none
RT @BigDaddyTom143: @Vor8Viertel @Dealo_RU Jaa alles was er macht ist ein Hurensohn,profanity
"niemand:

Personen im Kdrama zu der Person mit  der sie so oder so am Ende zusammen kommen: ""O mG dU bisT sO duMm w… https://t.co/jIjoOhqGqG",none
RT @pikachumagbier: Ich will meinen arsch ficken https://t.co/IV5sYYYiM2,profanity
"@annalist Diente nur zur Verdeutlichung. Wenn Sorgearbeit mitgezählt wird, gibt es bestimmt schon wieder mehr Leute… https://t.co/6tKK1Ha1nX",none
RT @christophaviv: @beyenburgerin @IreneKellner @Saefken Merkels Mädchen,none
"@CharlotteMacht @florianklenk @heutejournal @_vanessavu Einmal die Linken, dann die Rechten, dann wieder die Linken usw usw",none
RT @bodoramelow: Ich kann es einfach nicht glauben! Seifenkistenrennen absagen für Kinder und Nazis marschieren lassen?  Mehr Platz für Kin…,none
"RT @SPIEGEL_Wissen: Welterbe Selous-Reservat: ""1500 Quadratkilometer sollen abgeholzt werden - da passen mehrere deutsche Nationalparks rei…",none
RT @joleffers: Pack die Badehose ein: Heute vor 112 Jahren eröffnete das Berliner Strandbad Wannsee (aus dem @einestages-Archiv) https://t.…,none
RT @AndreasAndy3131: Türkei: »Erdogan wird noch schwächer dastehen« (https://t.co/tmQKDtRvsw) https://t.co/sGKLbovuqt,none
"Genauso lehrt es der Islam, warum also die Aufregung. Da muss man einfach nur konseq. vorgehen. Hier bleiben darf n… https://t.co/gVMUoGkEQk",none
"Oh ne, Barbara Schöneurgghhh macht den scheiß immer noch? fml",profanity
@verblasste Merle ich sehe einfach SO EDGY aus,none
RT @NHausfrauen: https://t.co/hvoKCVZLsW Sahne Arsch https://t.co/scGspzc7nm,profanity
"RT @wtrappmann: @HeikoMaas Als ein deutscher Journalist im venezuelanischen Knst saß, hat das den Herrn Maas nicht sehr interessiert. Es is…",none
@OmarHedeya @e_bo30 @SawsanChebli Kommen Sie nicht mit dem Opfermythos. Sie waren Alliierte der Nazis.,none
@tantepiep Bring mich nicht auf dumme Ideen. https://t.co/z0GN0Izw4F,none
@AfD_Hamburg Boah seid ihr dumm! Scheiß Afd scheiß nazis! Verpisst euch einfach!,hateful
Ich fühl mich so..keine Ahnung.. einfach nur scheiße. lol. x__x tabatabayi,none
"RT @CapYossarian: @WELTnews Der deutsche Verfassungschutz ist ein Inlandsgeheimdienst. Was soll das?

Reicht es nicht dass er schon als Waf…",none
"RT @Florian161_Punk: LifeHack gegen Nazis:

#ReconquistaInternet https://t.co/phZPTcLUp9",none
@Fern_Schreiber Dumm und Glücklich.,none
@GebtName Dumm wenn du jetzt alles hinschmeißt und aufgibst,none
"RT @ChrisVelten1: @Lebensformation Was soll das bitte für eine uns ""bereichernde Kultur"" sein, in der es zum Imponieren bei Frauen reicht,…",hateful
RT @DieserButzi: scheiß egal wie lang ich leb denn ich hab den scheiß gelebt,profanity
@nERDANZIEHUNG @DF_Chris Parallel zu den Letztwählern gibt es halt auch Letztgewählte.,none
@tommycassells War schon echt nice! :),none
"RT @krippmarie: Kanzlerin #Merkel sagt Niger Hilfe im Kampf gegen Instabilität zu

Sie verteilt nach dem Gießkannenprinzip deutsche Steuerg…",none
"Hirn, lass locker, ich regel das schon ☝",none
"Möchte mich mit 90% meines abiklasse prügeln, weil es einfach dumme huuuuuunte waren/sind",profanity
Ich will zurück zu IHR,none
RT @Pablaer: Merkels Vollstrecker - Die Antifa,none
@juviatears Zahls mir einf zurück ✌🏼😔,none
"RT @DFakeNews1: Würde Deutschland nicht von Idioten bewohnt, würde es nicht von Idioten regiert.",hateful
@rauhnacht @Info_DIREKT @ArminWolf Jetzt stellst du dich noch dümmer als du eh schon bist.,offensive
6. ich habe eine ungesunde obsession mit miley cyrus und das halt schon seit der grundschule,none
"Frau kam grade nach Hause 

,,Haste die Prognosen gesehen?Die scheiß Kinder u ihr Klima!“

Ich: das Zitat twitter i… https://t.co/ahb2QlGHhX",none
"@78warschoen @kess_18_ @fckoeln Wenn Horn mal ausfällt und Kess uns den Arsch rettet, dann will ich dich sehen",none
@MissSchmaguelze @who_is_Annett Gute Idee. Diese Idioten glauben ja auch jeden scheiß 😀,none
RT @abballern: wie kann man arsch hauen nicht mögen,profanity
"RT @rhythm_rhymes: Wir sitzen alle nicht in diesem Boot.

#fckafd https://t.co/hhmTzZjfo2",hateful
mdchen splitternackt deutsche schwarz porno streaming porno deutsch nackte geile weiber https://t.co/n4dPot1kft,profanity
"@Gripskrams @janboehm @leogfischer zum kotzen, dieser mob, der sich auch noch als ""das volk"" versteht.",none
"@Meidoragon_ das ist echt so, bei dem Spaß verfliegt die Zeit einfach",none
"@Echsenkrafthaus @tagesschau ""Meine beiden Omas und Opas ihre Töchter und Ehemänner und die Kinder + deren Kinder u… https://t.co/x6p4P8NkHo",none
@chokemeat6am bei türken einfach gelogen,none
"„Ich kann mir überhaupt nicht vorstellen, dass Angela Merkel in der Versenkung verschwindet, sie ist nicht nur eine… https://t.co/S7tU5xcJxy",none
"RT @SirSchnee: Hört das niemals auf?

Bei dem Volksfest Schlossgrabenhock in #Ehrenkirchen-Kirchhofen hat es einen Messerangriff durch eine…",none
@Ralf_Stegner Nach euren unzähligen Lügen glaubt euch diesbezüglich eh kein Mensch. Hört auf uns den nächsten Krieg… https://t.co/wKdTxNluiP,none
"@welt Die Franzosen und Tschechen machen das schon für uns, die sind weit weg, den Müll müssen wir auch nicht entso… https://t.co/nC3XxRlxtm",none
gratis muestras porn mia deutsche porno deutsche riesen brste zorras maduras gratis https://t.co/daiFqlMfnB,profanity
"RT @kamuezue: Solange Politiker meiner Generation nicht aufhören, die nächste Generation als zu dumm fürs Leben zu beleidigen, dürfen Erstw…",none
Mein Bus fährt nicht ich bin am arsch :))))),none
RT @LIZ_de: Nazis raus im Rathaus #Leipzig #srwle19 https://t.co/4BuFay4i53,hateful
"RT @_schnurri: Ich, wenn ich mit dem Rest der deutschen Linken rumhänge http://t.co/ZlKhzyvCWi",none
@aufklaerer2017 @SawsanChebli @HeikoMaas Sie ist die bundesdeutsche Geheimwaffe gegen den Allahkultus😂,none
"RT @AufgewachteWelt: Spahn fordert einen europäischen Islam!
                         (ntv)

EU-Wahl‼️

#niewiederCDUCSUSPDGrüneFDPLinke",none
"Jetzt nehmen uns die Ausländer schon die Parkplätze weg. Vor allem die Flüchtlinge, die alle mit ihren Autos kommen… https://t.co/5X2Ji4pcS9",none
RT @krippmarie: Nach dem mit übelsten Methoden herbeigeführten Staatsstreich in Österreich lassen es sich die deutschen Linken nicht nehmen…,none
@aussieguylive @JosieJoBee @SunnyCAnderson @femnationwatch @samanthaluvhe Du bist einfach nur Dumm !,offensive
@WunderEileen @Mircow @nicihood Ich wollte mir einfach mein eigenes Bild machen 😅,none
@ExGruene Ohne Bleiberecht hei#t sofortige Abschiebung ist die zu dumm das zu begreifen?,offensive
@MRSL0NELYY Du bist einfach wunderschön 🥺,none
"@Glueckskekse1 Mir dem ""sch"" haben echt alle Kleinen Probleme. Aber das hört sich immer so süß an😊",none
"@HeikoMaas @alicanglobal Dänischer Politiker fordert eine Mauer zu Deutschland zur Abwehr von Flüchtlingen.
Rasmus… https://t.co/b96SSzv5LC",none
Es hört nicht auf.,none
@MarcFelixSerrao Glücklicherweise hat #Merkel den Libanon und Jordanien vor einer Destabilisierung durch deren über… https://t.co/czI0We66HL,none
@fiomythoughts *glubscht zurück*,none
gabriel gei https://t.co/ZCJJrLMOPC,none
RT @deutsch365: 💥💥💥 In Afrika wird der Islam wie vor 1.400 Jahren mit Gewalt verbreitet. Die weltweite Expansion des Islam ist scheinbar un…,none
@MarkusHammer9 @tagesschau So dumm kann nur einer schreiben der nicht weis was Krieg bedeutet!,none
"Will einfach nur heulen, aber es geht nicht und das Gefühl ist eigentlich noch schlimmer als alles andere",none
"RT @tagesschau: Zyklon ""Fani"": Es hätte viel schlimmer kommen können https://t.co/kAL6GzUXsu #Fani #Indien",none
"RT @EmmxbelleChrist: Boah leck... scheiß auf dumme Huren, scheiß auf Nazis. @EmmxbelleChrist hat einen neuen Hass: Stimme von pubertietende…",profanity
@julianabolika ging tatsächlich um einen zeh aber der war nich nur gelb sondern auch so gesplittert und spröde und ekelhaft ich will kotzen,none
@Blumi_87 @Patriots Arsch😜😜😜😜 https://t.co/3PAMPXSwkI,profanity
@RolandTichy @Menschaffe Weil die GRÜNEN SOROS gehören! Und die Journalisten ebenso von dem gepampert sind! Das ist sonnenklar!,none
"Was war ich dumm, 
Was war ich stur.
Ging sie fort, die Frau fürs Leben,
O‘ was würd ich für sie geben.",none
RT @SoleyLifa: @MalteKaufmann Malte guck mal..... Ihr seid schon richtige Checker..... Dummheit ist echt bei Euch Mitmachkriterium ....http…,none
"RT @nicole_schoen: Sebastian Kurz „schweigt“, Sebastian Kurz „schaut zu“, blablabla, hört doch einfach auf, ihn als Außenstehenden zu betra…",none
@AlteRosa7 @marcelsardo @Propapanda666 Beides halt Scheiße im Endeffekt,none
"RT @wortuose: Jeder hat ja so einen Song, den er das erste Mal hört (und sieht) und sich denkt: 

Boom!

Meiner ist dieser hier:

https://t…",none
"Dat Murksel is in Brüssel, um ihren blassen Willi namens weber auf'n Thron zu hieven.",none
"@ChristianEnder @Hallaschka_HH ist aber Blödsinn,
niemand, der eine deutsche Staatsangehörigkeit erworben hat, 
mus… https://t.co/n9fEOQ0Fiu",none
"RT @MensworldZone: Wenn Frauen in die Jahre kommen und einen stock im Arsch haben dann endet das so!
Als ob ein ""block"" eine strafe wäre. h…",none
@PsychBSC @fanvomscf @Canstatt93 @fcunion Warum schaffen wir nich einfach das auf- und absteigen ab? 😂😂😂,none
"RT @baerbeli04: Ich bin für den sofortigen Kohleausstieg! Ab sofort keine Kohle mehr für  Grüne, deren Politik sich gegen das Wohl des Volk…",none
"RT @aufklaerer2017: Was soll man zu @sawsanchebli von der @spdberlin noch sagen ? Wenn sie Tweetet, warte einfach, bis sie sich selbst wide…",none
"RT @HannahNeedsHugs: hab grade wieder gemerkt was für eine scheiß schlechte freundin ich doch bin

das ihr mit mir befreundet sein müsst tu…",profanity
"@Fred_ahoi Nur blöd, wenn man's vor lauter Dummheit und Gier nicht erwarten kann, bis man ""ehemaliger Parteichef"" ist. 😁",none
RT @cornelia_cagol: Bei aller Welcome-Euphorie vergessen Merkel &amp; Co. gänzlich die Belange der Bürger und der Staatsbediensteten. Merkel &amp;…,none
"RT @Gaby3101: Ich will nicht behaupten, dass ich zugenommen habe, aber wenn Sie mir am Arsch vorbeigehen, nehmen Sie Proviant für 3 Tage un…",none
"Ich hab so null Ideen, was ich zeichnen soll. Haut mal ein paar Ideen raus!",none
"Scheisse, jetzt muss ich auch ins Europaparlament einziehen.",profanity
@Traijan_ @misterlemonade_ @maudado @DeutschlandVolt Kann man denn nicht einfach die Grünen wählen? Die sind immerh… https://t.co/KlqeIcpY8P,none
"Ich bin echt am struggeln, ob ich mich traue meinen Arsch mal in so'n schicken Jumpsuit zu drücken qwq",none
"sofort diese masken dreck von meine gesicht. auch raus aus meinen gesäß, bauch. die NSA soll die schlangen weg, sof… https://t.co/Q23SXXY3rI",none
@Floooryy @xDeturns @MyraHawo Sag das mal zu einem Kanack ins Gesicht du Hurensohn,profanity
@mac_and_i @heiseonline die haben halt wie Samsung gemerkt das genug Idioten deren Phones auch alle 12 Monate kaufe… https://t.co/gKx1SQwdKn,none
#Grüne haben es in #Kolumbien nicht einfach - https://t.co/dEXg3LPE8k,none
Jetzt europäische Nazis im #ZDF. #Europawahl2019,none
"Die Idioten Verbrecher und Wahnsinnigen im NRW-Landtag haben diesem Gesetz zugestimmt.
https://t.co/8tfy8jcSdG
https://t.co/vRPDSOkvNz",none
"@ichbinschoener @echo_pbreyer @szagunn Für Freigabe von Drogen sind die Grünen auch schon lange nicht mehr, stimmt's? ;-)",none
Merkel wäre das nicht passiert #AmthorVideo,none
@Yuma_lein Wird unter einem grünen Justizsenator und einer grünen Bezirksbürgermeisterin schwierig 😉,none
Deutsche Behörden halten Bagdadi-Video für echt https://t.co/k7f6NfuPBB,none
@GehDuschen69 Boy schaff ich auch nicht bleib mit der lieben Anna sitzen,none
"RT @spitze19: @namifay @Nooirine Was soll diese Scheiß..???
Arschloche Deutschen Leuten.
Kartoffelfresser.
Kommt doch mal nach Thailand, da…",hateful
"RT @CaZuRaa11: So ein Hurensohn, ohne Witz. https://t.co/hZJIdRkPrm",profanity
"@Gegen_die_AfD richtig no Nazis, also keine Parteien, die hochprozentig Nazis in Amt und Würden hatten
https://t.co/OxQ36LhiXR",none
was soll ich jetzt machen um geld zu verdienen? in nem klamotten laden arbeiten?? bedienen gehen?? meinen arsch verkaufen??,none
RT @Hadmut: Blog: Merkels 2002-zu-2015-Wende https://t.co/AJ29pIJsAW,none
Deutsche Kappa https://t.co/Yc5I6gQHFn,none
"RT @SirSchnee: „Ja, es war dumm“ - Österreichs Vizekanzler #Strache tritt zurück.

In #Oesterreich wird noch zurück getreten, dies kennt ma…",none
@KimberlyHot4 Wie geil 🍆🍆🤩🤩 haste auch schon ne geile Double Penetration bekommen mit gleichzeitig Schwanz im arsch… https://t.co/4VJbVj6Lqc,profanity
RT @deutsch365: Muslimische Welt empört: Angola verbietet den Islam - https://t.co/6ynyw2sES9 https://t.co/ey8UhB5bP9,none
"RT @AndreaSchlegel3: https://t.co/bXmmFYhTvA
Bescheuerter geht's echt nicht mehr.. Der Berliner Senat will zurückkehrende IS Terroristen vo…",none
Und Herbert ist nicht eingeladen? Undankbares Pack! #gntmfinale #GNTM,none
"Martin Schulz
@MartinSchulz",none
Da sollte man besser mit dem Rücken zur Wand sitzen 😬,none
"Dieser Kommentar zeigt eindeutig, wie nah sich AfD und Nazis nahestehen. Eine Schande für EU und das deutsche Volk,… https://t.co/mOmu66QPhL",none
Vault 69 - 999 Frauen und ein Typ,none
@namenskind Es weiss es einfach und du dann auch! 😊❤️,none
@bettercallaxel Grüne eher nicht: https://t.co/OTwBikhJJ9,none
@janboehm Kaum tut ein Politiker mal was fürs Volk wird er auch schon angegriffen. Wäre er ein besserer Politiker w… https://t.co/JYMMtWWCoI,none
“Die Linken”,none
@texas_boi69 Nehm ich gerne und bearbeite in mit dem mund und meinen arsch,profanity
RT @zeitonline: Bei der Europawahl werden die deutschen Grünen wohl ein Rekordergebnis erzielen. Doch wie sieht es eigentlich im Rest von E…,none
@Anabell2301 Willkommen zurück.,none
RT @pinkcrazypony: Millionenfach holt man Islamisten ins Land und präsentiert sich noch auf Wahlkampfplakaten mit Islamisten und jede Parte…,none
@MarieSkyler13 Geiler Arsch,profanity
RT @frankundfreya: Kasperletheater für dumme Kartoffeln https://t.co/6OGaAcr0a2,hateful
@ZtarEid @MULTR4BR41N Es musste einfach mal wieder sein,none
"@Harit04 @Justin44243406 @DerMalteDuerr In München hätte man keinen Unterschiedmacher gebraucht, sondern einen Arsch in der Hose.",none
Ich bin jetzt schon #TeamQuintus weil er sich weigert den verschwitzten Lendenschurz von einem anderen Dude anzuzie… https://t.co/ZyafHJLqda,none
"@ObiJuanKenobi6 @reklamedame Schlimmer sind eher die, die Kritiker als Hater abstempeln.",none
RT @MontanaBlack: Jeder der diesen komischen Frauen Face Filter Postet ist ein Opfa,none
"RT @SimyisCW: Habe gerade mein deepWaterBlue Pack released. Falls ihr noch ein stabiles Pack braucht, könnt ihr es euch gerne downloaden :)…",none
